,0,1,2,3,4,5,modelStates,target
0,0.9053973409836941,0.007951965950518903,0.01023362498195915,0.012712746875543402,0.047000598661241476,0.016703722547043085,Lying,Lying
1,0.9972611012575158,0.00028770287529131055,0.0010117410833871624,0.0005054961252182895,0.0005724533734950859,0.00036150528509253056,Lying,Lying
2,0.9970976296735751,0.0004167798966793839,5.3165006771689095e-05,0.002183986119347147,7.81109242800477e-05,0.0001703283793467557,Lying,Lying
3,0.9983822880906646,0.00023268003937265363,0.0005077902543819994,0.0004908475221580486,0.00018073105983710484,0.00020566303358557177,Lying,Lying
4,0.9955633762797018,0.00022744746605677247,0.0012874538509891767,0.0016145160332797289,0.0003472681467247774,0.0009599382232476282,Lying,Lying
5,0.998719155684624,0.0002335608541512098,0.00029532514710726895,0.0005354470306756448,6.061880505216963e-05,0.00015589247838986307,Lying,Lying
6,0.9976424058496259,0.00011088159172712586,0.0006931691107539004,0.0010789363716555917,0.00015771357121324757,0.0003168935050244662,Lying,Lying
7,0.9964013869663203,0.00025701699072863503,0.0012392110907437487,0.0009067512229333141,0.0005068382099078619,0.0006887955193658364,Lying,Lying
8,0.9982997182721978,0.0004505753740601096,5.991878906760845e-05,0.0008173567072657444,4.0505957339909284e-05,0.0003319249000689185,Lying,Lying
9,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
10,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
11,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
12,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
13,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
14,0.9988957974626143,0.0004817041532582703,8.516371971688915e-05,0.0003989646154694644,3.1754659761090197e-05,0.00010661538918003811,Lying,Lying
