,Lying,Sitting,StairClimbing,Standing,Walking,Wheeling
Lying,92.00561009817672,0.42075736325385693,0.9116409537166901,4.488078541374474,0.0,2.1739130434782608
Sitting,1.6863406408094435,60.45531197301855,0.0,6.57672849915683,0.33726812816188867,30.94435075885329
StairClimbing,0.0,0.14285714285714285,66.71428571428571,3.428571428571429,29.57142857142857,0.14285714285714285
Standing,2.7580772261623325,4.885736800630418,2.6004728132387704,85.81560283687944,3.7825059101654848,0.15760441292356187
Walking,0.0,0.21287919105907396,5.481639169771155,1.5433741351782864,92.60244811069718,0.15965939329430548
Wheeling,0.0,11.25,0.43478260869565216,0.5434782608695652,0.05434782608695652,87.71739130434783
