,0,1,2,3,4,5,modelStates,target
0,0.9424089368075083,0.021996002593103886,0.004201129462309858,0.006487007736163848,0.004946902354714819,0.01996002104619907,Lying,Lying
1,0.9569740490646323,0.012793391985633831,0.0031235521105824997,0.004693490471963935,0.003398709482049097,0.019016806885138047,Lying,Lying
2,0.9674110207077956,0.007795123845387611,0.003114732234903049,0.004291782587044346,0.0031552425215793053,0.014232098103290257,Lying,Lying
3,0.9796365797976043,0.007090357341236824,0.0018827616445057057,0.002649778542306907,0.0017987566618523662,0.006941766012493628,Lying,Lying
4,0.9747901410372382,0.010446993132903853,0.0023466046827717436,0.0034650366535127325,0.002211099726348889,0.006740124767224452,Lying,Lying
5,0.966573753395295,0.01293809567228991,0.002692503326199574,0.0037800032327353255,0.0025925155983440606,0.011423128775135457,Lying,Lying
6,0.961988630656834,0.015562985476224436,0.0031105897318457025,0.004405298316294494,0.0030555437427488806,0.011876952076052648,Lying,Lying
7,0.9713920425721947,0.008863841686244527,0.003034211789932069,0.0034031258731059325,0.0018142286261384373,0.011492549452384185,Lying,Lying
8,0.9683503332709849,0.013850827010107893,0.002457179635343344,0.003809978834365117,0.002414186608423708,0.009117494640775154,Lying,Lying
9,0.9435440064750403,0.018734854587374925,0.004133961253957147,0.005668500119760737,0.004084898437636113,0.023833779126230602,Lying,Lying
10,0.9550355525707795,0.014369878722289182,0.0037531014976924008,0.004809592453290389,0.0030612904926522353,0.01897058426329625,Lying,Lying
11,0.9766475765116317,0.006735683422264771,0.0025020325622169366,0.0029765884998610445,0.0015994231290048491,0.009538695875020575,Lying,Lying
12,0.9663815082827321,0.013949733908711761,0.003025994372229094,0.004609758417983419,0.00307206106750519,0.008960943950838324,Lying,Lying
13,0.9521989727456353,0.01895212861719166,0.0035907473023659054,0.005505481008794904,0.004016529712072599,0.015736140613939728,Lying,Lying
14,0.9711466084915126,0.010232996016453114,0.0032903870575452412,0.004292012743954263,0.0027264349696555505,0.008311560720879699,Lying,Lying
15,0.9575680574487836,0.015002510282614448,0.0035545698763862865,0.004862733121597844,0.0033765665838406417,0.015635562686777245,Lying,Lying
16,0.9691376485654014,0.007380288239449287,0.003067322707865151,0.004391684432303268,0.0030896158986922534,0.01293344015628849,Lying,Lying
17,0.0012964115433239192,0.011014608629208798,0.013261492022027428,0.11950062746556529,0.05633116485169928,0.7985956954881754,Wheeling,Sitting
18,0.001629625066389378,0.029425624060461886,0.005739609169104059,0.11616618837099423,0.0112538846668307,0.8357850686662196,Wheeling,Sitting
19,0.0016950585345594192,0.007524911509107553,0.01758453872561271,0.0835588213959349,0.051772518517724346,0.8378641513170613,Wheeling,Sitting
20,0.004041022093712825,0.027283091618930902,0.026223576316046052,0.04232882838949922,0.07884814920957658,0.8212753323722344,Wheeling,Sitting
21,0.0017091781949378092,0.1493825959178125,0.004915358996046383,0.00882707370855619,0.010415093087160205,0.8247507000954872,Wheeling,Sitting
22,0.019763814022348822,0.17176790689516344,0.06465766865410141,0.36579328064550465,0.13602623562298385,0.24199109415989756,Sitting,Sitting
23,0.005550999011741016,0.07752623098590387,0.01235533921382349,0.17915308059617957,0.027602268302117785,0.6978120818902345,Wheeling,Sitting
24,0.0014416155882562935,0.2048938954271686,0.005219837926312998,0.07268565865415955,0.009682491658006826,0.706076500746096,Wheeling,Sitting
25,0.0032696120379296528,0.8300989502563333,0.017912872444602313,0.04072651223936786,0.01617996614570672,0.0918120868760601,Sitting,Sitting
26,0.0014259564713567212,0.2751273680761848,0.006420635358041508,0.04217229761546125,0.008596530001906216,0.6662572124770496,Wheeling,Sitting
27,0.005215567128549347,0.6304944660908975,0.04276737965460864,0.09188308401638207,0.05193621538057943,0.17770328772898294,Sitting,Sitting
28,0.0018451966703532069,0.4075472392666086,0.002776884926421721,0.006611278701330167,0.0073232710716178715,0.5738961293636684,Wheeling,Sitting
29,0.002160743207196618,0.5544377849191298,0.0035514295640471346,0.005002115891433947,0.007157554287153804,0.4276903721310385,Wheeling,Sitting
30,0.0019080177560473598,0.42384921679332666,0.0010214597740617855,0.0026842374848860357,0.0017814739930518831,0.5687555941986259,Wheeling,Sitting
31,0.0019001898991112115,0.5594993495712403,0.0037624606937883506,0.008418717648469045,0.004876199539914991,0.42154308264747625,Wheeling,Sitting
32,0.001508488581310277,0.325809970718053,0.0051140837371130565,0.017866254548566166,0.012358434403457413,0.6373427680114999,Wheeling,Sitting
33,0.002427630372142214,0.7648770601584136,0.01042943558680721,0.019933664591634138,0.012562934192760455,0.1897692750982425,Sitting,Sitting
34,0.0025624669991947307,0.4659615884343592,0.013277249241315535,0.11116976363184164,0.019118443423240022,0.38791048827004876,Wheeling,Sitting
35,0.0022502223360965595,0.4469334208240623,0.010870235848355206,0.13001513021266628,0.015463320367340116,0.3944676704114796,Wheeling,Sitting
36,0.009086358258859211,0.730632419885569,0.03568361076932792,0.1289203084722341,0.03825156264953741,0.05742573996447262,Sitting,Sitting
37,0.004273981292476506,0.007208693559869019,0.0721497983352614,0.18802254541581287,0.33774205830565635,0.3906029230909242,Wheeling,Sitting
38,0.002455725201165058,0.010634312364309532,0.2790672697873658,0.07166736956295078,0.6157464621498538,0.02042886093435478,Walking,Standing
39,0.0018476786862667205,0.0004450424456568623,0.8105327830589677,0.006805226775298479,0.17720091351074616,0.0031683555230639718,StairClimbing,Standing
40,0.004717380930553491,0.004817296673397792,0.39657380156299493,0.46385599504197195,0.12046978087846091,0.009565744912620898,StairClimbing,Standing
41,0.002378517889125482,0.008941643729609549,0.056585184657174895,0.8847575442000252,0.03610567570289078,0.011231433821174404,Standing,Standing
42,0.002054493207101467,0.005318736414743604,0.04617866187973199,0.8821538709932522,0.04696012461348685,0.01733411289168345,Standing,Standing
43,0.0020212942622357044,0.0053442153376858014,0.028643160323610337,0.9057650074021311,0.04431828014850028,0.013908042525837046,Standing,Standing
44,0.0021350956699297792,0.011170967670302496,0.03054274329200299,0.9079663806141788,0.03306398750143062,0.015120825252155655,Standing,Standing
45,0.0020438063734521815,0.012283056036799956,0.037980181720327674,0.9069799128564171,0.02473615730771518,0.01597688570528759,Standing,Standing
46,0.0024550617295102093,0.014800914551978545,0.042799657012145886,0.896435866586312,0.025063743501390703,0.018444756618662284,Standing,Standing
47,0.001961067222559215,0.006333461015346859,0.054384044347651934,0.9007049898502962,0.029089390749391025,0.007527046814754393,Standing,Standing
48,0.0019910321728859527,0.007282165606892527,0.03513898906452613,0.9044713337314837,0.035903689079901636,0.015212790344309876,Standing,Standing
49,0.002792793695286286,0.03549907382362284,0.048591180134940584,0.8645632154157755,0.030340746199223577,0.018212990731151343,Standing,Standing
50,0.0021038719454732767,0.00785475715471746,0.029309269478496824,0.9048714192562596,0.03017672748052901,0.02568395468452398,Standing,Standing
51,0.0026311787913962576,0.021169355139929125,0.025396826468947736,0.8679087572907467,0.03181668009873109,0.05107720221024929,Standing,Standing
52,0.0028188562954297542,0.07498210420854026,0.026010911555541215,0.8277498762525205,0.02392909968561849,0.04450915200234979,Standing,Standing
53,0.0027167039276359533,0.024819202015345005,0.02496085310164059,0.825862639462413,0.03891016133388588,0.08273044015907953,Standing,Standing
54,0.0027521390138044786,0.03826421355478894,0.023876642688852118,0.8002124823234708,0.029313997957229304,0.10558052446185436,Standing,Standing
55,0.0026255214276657847,0.028777320865369133,0.029273050299347507,0.8390151201017223,0.031052275683218066,0.06925671162267735,Standing,Standing
56,0.002618234909139835,0.020915305517007467,0.02682191568557272,0.8809649748355757,0.029796509154929422,0.03888305989777458,Standing,Standing
57,0.0027161934009699426,0.03558815223368075,0.036383963132495804,0.8836267907356689,0.023478049191395227,0.01820685130578901,Standing,Standing
58,0.0025348175997259486,0.030438552873195444,0.02866277681522057,0.8592102396531908,0.03255251138641038,0.046601101672257665,Standing,Standing
