,Lying,Sitting,StairClimbing,Standing,Walking,Wheeling
Lying,95.39236861051116,3.8210624417520966,4.83271375464684,1.9638648860958365,0.09652509652509653,0.35805626598465473
Sitting,1.8718502519798417,72.97297297297297,0.37174721189591076,6.598586017282011,0.3861003861003861,14.475703324808183
StairClimbing,0.28797696184305255,0.3727865796831314,68.58736059479554,3.2207384131971715,13.465250965250966,0.1534526854219949
Standing,2.4478041756659468,6.989748369058714,5.762081784386617,83.26787117046347,3.2335907335907335,0.10230179028132991
Walking,0.0,0.65237651444548,19.888475836431226,3.927729772191673,82.72200772200772,0.051150895140664954
Wheeling,0.0,15.191053122087606,0.5576208178438662,1.021209740769835,0.09652509652509653,84.85933503836317
