,Lying,Sitting,StairClimbing,Standing,Walking,Wheeling
Lying,92.91725105189342,2.8751753155680224,1.8232819074333801,1.753155680224404,0.1402524544179523,0.4908835904628331
Sitting,2.1922428330522767,66.02023608768971,0.16863406408094433,7.082630691399664,0.6745362563237773,23.861720067453625
StairClimbing,0.5714285714285714,0.5714285714285714,52.714285714285715,5.857142857142858,39.85714285714286,0.4285714285714286
Standing,2.6792750197005515,5.91016548463357,2.442868400315209,83.53033884948779,5.279747832939322,0.15760441292356187
Walking,0.0,0.37253858435337944,5.694518360830228,2.6609898882384244,91.2187333688132,0.05321979776476849
Wheeling,0.0,8.858695652173914,0.16304347826086957,0.7065217391304348,0.10869565217391304,90.16304347826087
