,0,1,2,3,4,5,modelStates,target
0,0.9361026187129733,0.013982881078841372,0.008288972724053725,0.004281413828172839,0.006840395024653233,0.030503718631305462,Lying,Lying
1,0.9627326233318737,0.0070331115625359465,0.004929890081815657,0.00737626771515754,0.009778728427089852,0.008149378881527497,Lying,Lying
2,0.9593587868570895,0.006431015589959994,0.004781396376010524,0.013928660712832436,0.008262434218026032,0.007237706246081247,Lying,Lying
3,0.9656550755739709,0.005624877327977739,0.003438887438966003,0.013120393949217194,0.006182347446420711,0.005978418263447457,Lying,Lying
4,0.9611677546812737,0.006108739528415756,0.00517193992622304,0.008609527611754346,0.011814903695167548,0.0071271345571654425,Lying,Lying
5,0.9594260475058142,0.005773304154832759,0.004647455079081838,0.009517201812762706,0.013815729405895715,0.006820262041612993,Lying,Lying
6,0.9651622733716463,0.005428944421033221,0.0033171366757693602,0.012737416399179857,0.007903950667862614,0.005450278464508918,Lying,Lying
7,0.9637618990615093,0.005154894798621401,0.004999659236894256,0.009546582909925537,0.011154609118287499,0.005382354874761753,Lying,Lying
8,0.9638671894513785,0.004965996943490174,0.0041465332608478945,0.01026307655147841,0.010994335732032248,0.00576286806077278,Lying,Lying
9,0.9614058171667571,0.00512058794573251,0.004865459614696733,0.009559512115810303,0.013425748408616992,0.005622874748386576,Lying,Lying
10,0.9579441068678656,0.005457380422236651,0.003904844295046114,0.013477421163914424,0.012416263496009959,0.006799983754927189,Lying,Lying
11,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
12,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
13,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
14,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
15,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
16,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
17,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
18,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
19,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
20,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
21,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
22,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
23,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
24,0.9603322120958715,0.005263998689262564,0.005553317620882086,0.006498025601549146,0.015366014804156208,0.00698643118827846,Lying,Lying
25,0.0017171748326897103,0.0009268676658895639,0.0001743037393435394,0.00102036528604468,0.00013638678914758553,0.9960249016868848,Wheeling,Sitting
26,0.0018236191723807577,0.044016838650200264,0.0007164814309370669,0.0032413040149654273,0.002046041506748648,0.948155715224768,Wheeling,Sitting
27,0.0016963266538813893,0.008750093061233786,0.0044603854109813105,0.012128630906544802,0.003690235673117009,0.9692743282942416,Wheeling,Sitting
28,0.003151630842924236,0.8738967445186537,0.004930058977317278,0.007652118833931142,0.002927154591505789,0.10744229223566763,Sitting,Sitting
29,0.001891239216149496,0.21732006457115713,0.004481738470962341,0.007484066088395936,0.0026749418315535093,0.7661479498217816,Wheeling,Sitting
30,0.002339541140525603,0.40649636319899407,0.0053262440191409,0.00611499751567255,0.002904122178168709,0.5768187319474983,Wheeling,Sitting
31,0.003571086096343039,0.9147406975769854,0.0036898059286466635,0.007355389676718658,0.004880193197334119,0.06576282752397211,Sitting,Sitting
32,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
33,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
34,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
35,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
36,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
37,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
38,0.003156713299186924,0.67153644018748,0.010224390794427957,0.007034640597793982,0.00580207884560379,0.30224573627550705,Sitting,Sitting
39,0.002907610592140831,0.006320333972392159,0.012071612556624041,0.9513132209382213,0.022351321819962477,0.005035900120658905,Standing,Standing
40,0.0028102910117246195,0.005337351883116177,0.006254665616484093,0.9788687589815331,0.003936528490193584,0.0027924040169483074,Standing,Standing
41,0.0025405533775384815,0.007183680662493145,0.00515924928059749,0.9821007978550734,0.0018848425671449305,0.0011308762571523993,Standing,Standing
42,0.00241372736766126,0.014202246520193746,0.04899262619919143,0.9271313601215879,0.0010649383692871346,0.006195101422078432,Standing,Standing
43,0.0028492788879254547,0.005179884636272627,0.020290072687798782,0.9486365603590176,0.016964301501366387,0.006079901927619304,Standing,Standing
44,0.00301716319900993,0.00404018936189736,0.002419970561823594,0.9873423309856576,0.0019912158316462685,0.0011891300599650876,Standing,Standing
45,0.0027388528613630043,0.004462117809714452,0.00847580154444137,0.9771507354998791,0.004962615903656172,0.002209876380945594,Standing,Standing
46,0.0029028707712474957,0.0045297312206886535,0.006963119912984455,0.9688115296672855,0.013689905353375862,0.0031028430744179827,Standing,Standing
47,0.002911883524024179,0.003890757746976268,0.0063715513864837205,0.9753843604233567,0.00938377649008468,0.0020576704290744896,Standing,Standing
48,0.002712156311787403,0.004173946264509304,0.0037177324546319003,0.9843104834109795,0.0032620022910561943,0.0018236792670360455,Standing,Standing
49,0.0028097861181238595,0.004772714236631514,0.008744148781329978,0.9739081681411237,0.007110256279104611,0.00265492644368647,Standing,Standing
50,0.0027570828627630317,0.004571941171200332,0.012701277892543337,0.9553545300527919,0.020397339766859836,0.004217828253841268,Standing,Standing
51,0.0031868216463575866,0.005954498461153781,0.01919211344145176,0.8857947990732031,0.08170432481892041,0.004167442558913392,Standing,Standing
52,0.0033633653735353395,0.0035364610158236586,0.006987496499150763,0.9813013328821716,0.0005733438456717702,0.0042380003836467875,Standing,Standing
53,0.004291494812526797,0.011600303454553183,0.09241109258507307,0.45691473733054844,0.42231859469657984,0.012463777120718745,Walking,Standing
54,0.003331139738844095,0.007273527286034523,0.03225088260675856,0.8170501679427952,0.1342376580887074,0.0058566243368598815,Standing,Standing
55,0.0021234571012536015,0.31289178641846477,0.005012314260109319,0.014177471513834732,0.006315573613355032,0.6594793970929821,Wheeling,Wheeling
56,0.0016540368194280064,0.05501172227792552,0.007235924907500937,0.004543905217340937,0.002806550687836728,0.9287478600899679,Wheeling,Wheeling
57,0.003084552989973763,0.6431624667912123,0.0037077299413827477,0.005872745036776073,0.0049943427916113335,0.33917816244904414,Wheeling,Wheeling
58,0.002284079469467942,0.1818854529947252,0.005692457665924033,0.004857924191089009,0.0025871242629161677,0.8026929614158781,Wheeling,Wheeling
59,0.0021146816172495212,0.028420771323209353,0.008434781405376748,0.00726878878436044,0.005819037248954084,0.9479419396208498,Wheeling,Wheeling
60,0.0022684813307646077,0.06941107173987346,0.004092810591089994,0.0055441203262571355,0.003268653599025898,0.9154148624129884,Wheeling,Wheeling
61,0.0022282881777465255,0.17250715464542113,0.0066280843590801886,0.013493511868056488,0.009030301133760002,0.7961126598159357,Wheeling,Wheeling
62,0.0022171534109664006,0.1001075367634389,0.007928573037399139,0.005971794321061458,0.002408236888610578,0.881366705578524,Wheeling,Wheeling
63,0.0025602565508090302,0.015531992669599922,0.015558774555044468,0.009848403424802307,0.007975266866208888,0.9485253059335356,Wheeling,Wheeling
64,0.0022779022677236506,0.272063557884629,0.005133258862688552,0.006239843646196216,0.0033656291899923033,0.7109198081487701,Wheeling,Wheeling
65,0.0023524956662875993,0.08156233614919668,0.005605817621341744,0.008173158009026078,0.007485291320360181,0.894820901233788,Wheeling,Wheeling
66,0.002523245443085442,0.2193552728064826,0.003210310264184264,0.016783964177784657,0.0050535376126960435,0.7530736696957672,Wheeling,Wheeling
67,0.0022385197912442767,0.16451622348201697,0.005634614697157957,0.007905078170594755,0.0045067373973544985,0.8151988264616318,Wheeling,Wheeling
68,0.002282563829999857,0.03722402306659355,0.008474549050268525,0.007680362764037903,0.006405877061500494,0.9379326242275996,Wheeling,Wheeling
69,0.0024276193687233754,0.10528334669110907,0.0043109370583177195,0.013443173605841385,0.00449191795640999,0.8700430053195982,Wheeling,Wheeling
70,0.0022987476593936697,0.024847105151725134,0.003603613331585593,0.011039750969486806,0.004448208495210169,0.9537625743925987,Wheeling,Wheeling
71,0.002254375383808294,0.09676127633388676,0.002123307044077365,0.006597157377842359,0.004551482195445155,0.8877124016649405,Wheeling,Wheeling
72,0.0022271350865674653,0.031255974560073584,0.008506931261392753,0.005877442857356622,0.007243313698669853,0.9448892025359397,Wheeling,Wheeling
73,0.0021218399904660424,0.03915812832647745,0.006015485207447301,0.00750343580998618,0.00549728557652516,0.9397038250890977,Wheeling,Wheeling
74,0.0027148271611105307,0.09442581295576274,0.013566398053291344,0.015530143122315173,0.015766518565144737,0.8579963001423756,Wheeling,Wheeling
75,0.0025694306424348667,0.0429744011253682,0.001506502550070885,0.004328367642485936,0.0034602748667149586,0.9451610231729252,Wheeling,Wheeling
76,0.00240481655468796,0.005402638473900572,0.018145559633456317,0.006356176427594479,0.007162910858389593,0.9605278980519714,Wheeling,Wheeling
77,0.0020855227132180578,0.009672734843423939,0.004325953959079226,0.004111326458828856,0.003549337278614069,0.9762551247468361,Wheeling,Wheeling
78,0.002144526616299783,0.003921505772887016,0.006657988052393607,0.0029738323875962984,0.0030886839185647486,0.9812134632522588,Wheeling,Wheeling
79,0.0022140169842571117,0.0058765353447927365,0.008149449068871084,0.00682972060885873,0.009735776780495477,0.967194501212725,Wheeling,Wheeling
80,0.0022861437706092314,0.007409835047395807,0.007658573639421486,0.007091289026981817,0.007692272036721065,0.9678618864788708,Wheeling,Wheeling
81,0.002215886115767356,0.008201375915591735,0.007604361394959601,0.003593025065951006,0.004567687509292609,0.973817663998438,Wheeling,Wheeling
82,0.0020297624769118317,0.051172672817273536,0.0036620772112619317,0.005432266874766962,0.0029650016563986595,0.9347382189633869,Wheeling,Wheeling
83,0.0021288180257298395,0.01611394225268115,0.00570565242048334,0.006797733138918476,0.0038377626252062555,0.9654160915369809,Wheeling,Wheeling
84,0.002246593688243277,0.047880090952359684,0.007203267277942217,0.0075350937491724,0.0041171795188037555,0.9310177748134788,Wheeling,Wheeling
85,0.0022660846116637017,0.4004497838602305,0.009230508008874774,0.011021752148146782,0.004763229011833921,0.5722686423592501,Wheeling,Wheeling
86,0.001800459900432682,0.18105011573835023,0.005209174471624068,0.008366096077105069,0.005531407636363807,0.7980427461761243,Wheeling,Wheeling
87,0.002814781529841694,0.7526273833619626,0.003334390450653539,0.006590012654866884,0.004663845729750645,0.22996958627292427,Sitting,Wheeling
88,0.0019875359392529015,0.2657590056241172,0.01664833029298623,0.014348088740961577,0.01781895117609793,0.6834380882265843,Wheeling,Wheeling
89,0.00399404688646978,0.480418646026791,0.04600849378056058,0.054835087914347824,0.05084029212807167,0.3639034332637587,Wheeling,Wheeling
90,0.0017521063963463102,0.0023168809229463295,0.04349550697189944,0.003607049741465654,0.9465004371834691,0.002328018783872976,Walking,Walking
91,0.00239155940469026,0.0042013690171524894,0.20191087853091275,0.020683071552043804,0.7668432897038592,0.0039698317913413475,Walking,Walking
92,0.0025301630891043114,0.003846238542490284,0.2033293880516582,0.008315734996018006,0.7783280620963556,0.003650413224373479,Walking,Walking
93,0.0019679478403593262,0.002743916920716005,0.04029236208968908,0.04391637480808393,0.9085924232948165,0.002486975046335125,Walking,Walking
94,0.0021644256210522584,0.00556396197416915,0.0919312557411451,0.03639130339321878,0.8605223142816768,0.003426738988737427,Walking,Walking
95,0.0021130758139923135,0.0024932030377072963,0.044447196395439426,0.022633507170166718,0.9261795565416285,0.0021334610410653813,Walking,Walking
96,0.0029283787964111976,0.0028250615950201146,0.035964411645360975,0.11940225699194579,0.8369827536927275,0.0018971372785342741,Walking,Walking
97,0.0028398193136888574,0.004523460922939123,0.12066240800842641,0.07674774674400217,0.7924771669413813,0.002749398069562152,Walking,Walking
98,0.002212007835608572,0.004474817220368059,0.12038416130997988,0.052701470868183505,0.8167714262037835,0.003456116562076405,Walking,Walking
99,0.002083849252036162,0.0031733038260550296,0.040260081430495,0.022676180949676952,0.9289691177093476,0.0028374668323891796,Walking,Walking
100,0.002229464113863254,0.0031693752556169134,0.05056017715062039,0.045111842740685255,0.8966096207084311,0.002319520030783003,Walking,Walking
101,0.002014994035531956,0.0035938133480934845,0.0734284985562688,0.024908944395540943,0.8930933280610516,0.002960421603513069,Walking,Walking
102,0.0022357897538403627,0.0038262188902776387,0.22751448868534532,0.0038975229502539554,0.7582358161635261,0.004290163556757029,Walking,Walking
103,0.0027590761175716673,0.002226580784843842,0.11732659723876115,0.016110595620830257,0.859974250969517,0.0016028992684762806,Walking,Walking
