,0,1,2,3,4,5,modelStates,target
0,0.9631138762052058,0.011838635829795108,0.004508156194372907,0.0020590314943978445,0.004290208541628003,0.014190091734600457,Lying,Lying
1,0.9715002214403479,0.010610229556957599,0.0026417375146101318,0.003523240669765416,0.00411403607673301,0.007610534741586017,Lying,Lying
2,0.9945134692572605,0.00012001575374361962,0.004416056967307054,9.428754921442824e-05,0.0005314341651499878,0.0003247363073243064,Lying,Lying
3,0.9739579257823753,0.01213603690823094,0.0023427147778445007,0.004031585049826211,0.002635755034298599,0.0048959824474246235,Lying,Lying
4,0.9707696677665822,0.013771738502185956,0.00286285554683921,0.004136164726271848,0.002759375362314759,0.005700198095805902,Lying,Lying
5,0.963066510400172,0.01766935545422661,0.003811049505476185,0.005213546363902746,0.0028962887334834423,0.007343249542739358,Lying,Lying
6,0.9698195795377109,0.014110697898642258,0.0028499737963268447,0.004417400331165344,0.0028662424172212135,0.0059361060189332925,Lying,Lying
7,0.9203918891657469,0.024007706862801435,0.008203151816847715,0.008178823063779043,0.015293675337162842,0.023924753753662133,Lying,Lying
8,0.973926344776398,0.013348477643522592,0.0017403486800823419,0.004133623335442277,0.0025347851688977564,0.00431642039565694,Lying,Lying
9,0.9752539827525221,0.011808179482295473,0.0022111051869626304,0.0041233182735976245,0.002312021176908203,0.004291393127713963,Lying,Lying
10,0.9763780604160918,0.011407914250015118,0.00178161282426655,0.004016795531652072,0.002538804885815242,0.003876812092159255,Lying,Lying
11,0.974029461927338,0.010778084799370874,0.0022331576328988513,0.004189048095391984,0.003938384354971162,0.004831863190029213,Lying,Lying
12,0.9706180372846592,0.0117426358054219,0.002343395217332624,0.004507849777720291,0.004751351536074047,0.006036730378791885,Lying,Lying
13,0.9764861474268813,0.009959977909917558,0.0023325772362980924,0.0038602544591367373,0.0030993748147238923,0.004261668153042082,Lying,Lying
14,0.9777604985804212,0.00886264101022743,0.002713113839571432,0.004173647101847514,0.0028778921338327755,0.0036122073340993355,Lying,Lying
15,0.9742290230054467,0.011986694375525981,0.001988341917129854,0.004509064510740877,0.0027236510250083852,0.004563225166148424,Lying,Lying
16,0.9717836083287196,0.014103027382931543,0.002067304883141528,0.004417740114480158,0.0026108495134071824,0.005017469777319849,Lying,Lying
17,0.977307653251778,0.010871114089347739,0.0017126307699073804,0.0038459810845977555,0.0025722000762899533,0.003690420728078952,Lying,Lying
18,0.977233005352955,0.011340428656042458,0.001592122304735782,0.0038332787125576104,0.0023524705163852776,0.0036486944573236846,Lying,Lying
19,0.9739150526017191,0.013289034474529761,0.0020527090586738147,0.004067805507291827,0.002072918946137717,0.004602479411647702,Lying,Lying
20,0.9746551840211714,0.011541481913066675,0.0023148629735157632,0.004177543632451297,0.002899182499050086,0.00441174496074485,Lying,Lying
21,0.9482392934385934,0.010629079993914388,0.008100691017606973,0.004505257902808533,0.0028620728254877188,0.025663604821588824,Lying,Lying
22,0.9807041611294282,0.007643564143909407,0.0025176585256793597,0.0028164355418720225,0.002559273617820754,0.0037589070412905067,Lying,Lying
23,0.9301494721780502,0.02152723729784637,0.005175236870764355,0.0028701654328967823,0.006073269799028412,0.03420461842141405,Lying,Lying
24,0.004081806846838493,0.378533003882582,0.01285559758233121,0.19326804101894218,0.015664689899325297,0.3955968607699809,Sitting,Sitting
25,0.009444067164883975,0.49450800903400655,0.020316672059149294,0.25497464348408677,0.035061678408203026,0.1856949298496703,Sitting,Sitting
26,0.0017959466748806126,0.25277483669476164,0.00574547742359422,0.064512615911699,0.014956725466559762,0.6602143978285043,Wheeling,Sitting
27,0.0024066970474334558,0.3956743851806918,0.01306938922029539,0.16395123289416313,0.017717206858486562,0.40718108879892967,Wheeling,Sitting
28,0.0016456454978908143,0.4952470849839069,0.011382502023566457,0.13550189773272248,0.01352790820414413,0.34269496155776924,Sitting,Sitting
29,0.004350042151833965,0.34439281022552565,0.010831394418797389,0.21280607954616587,0.01771190719714425,0.4099077664605329,Sitting,Sitting
30,0.0014017753436447512,0.8136641609234888,0.013407368609919462,0.030493179227710603,0.00799721504590919,0.13303630084932688,Sitting,Sitting
31,0.04816664012444053,0.5148796492935803,0.1141041317061316,0.15722721959893632,0.06638415568316978,0.09923820359374172,Sitting,Sitting
32,0.0012434558404835197,0.8873878885341347,0.011717435264254115,0.03185204463699641,0.0066893889396326565,0.06110978678449824,Sitting,Sitting
33,0.0012434558404835197,0.8873878885341347,0.011717435264254115,0.03185204463699641,0.0066893889396326565,0.06110978678449824,Sitting,Sitting
34,0.0012434558404835197,0.8873878885341347,0.011717435264254115,0.03185204463699641,0.0066893889396326565,0.06110978678449824,Sitting,Sitting
35,0.0012434558404835197,0.8873878885341347,0.011717435264254115,0.03185204463699641,0.0066893889396326565,0.06110978678449824,Sitting,Sitting
36,0.0015437069494395996,0.5757695875570492,0.00944249011333509,0.0321084935231082,0.010433403178145822,0.3707023186789217,Sitting,Sitting
