,meanX,abs(meanX),meanY,abs(meanY),meanZ,abs(meanZ),skewX,skewY,skewZ,kurtosisX,kurtosisY,kurtosisZ,stdX,stdY,stdZ,rmsX,rmsY,rmsZ,minX,minY,minZ,maxX,maxY,maxZ,absMinX,absMinY,absMinZ,absMaxX,absMaxY,absMaxZ,meanXY,meanXZ,meanYZ,absMeanXY,absMeanXZ,absMeanYZ,overallMeanAcceleration,target
0,-0.4566833333333334,0.47154999999999997,0.68095,0.68095,-0.45076666666666654,0.49319999999999997,1.9077985002189128,0.6485205409466279,1.6753881563100823,2.7233913554965037,0.8569403073301163,1.47415365471059,0.19929195431716645,0.24093494453897715,0.25968778476384974,0.4982739708232811,0.7223174855975729,0.5202195049527971,-0.695,0.152,-0.789,0.217,1.246,0.217,0.041,0.152,0.032,0.695,1.246,0.789,-0.28736828333333336,0.2519582833333333,-0.26542088333333336,0.28736828333333336,0.2519582833333333,0.26542088333333336,-0.07549999999999996,Lying
1,-0.53805,0.53805,0.6264833333333333,0.6264833333333333,-0.5527,0.5527,1.2004399906177114,-0.7566063386227384,-0.13572212482287274,1.881434044338607,0.46467681598511623,0.7051296883307168,0.014833998112444258,0.03150740212852988,0.031129460858378723,0.5382544472644885,0.627275125709073,0.5535759508263823,-0.563,0.54,-0.625,-0.49,0.6920000000000001,-0.46,0.49,0.54,0.46,0.563,0.6920000000000001,0.625,-0.33699018333333336,0.2974733,-0.3456205833333333,0.33699018333333336,0.2974733,0.3456205833333333,-0.15475555555555556,Lying
2,-0.5374500000000001,0.5374500000000001,0.5895166666666665,0.5895166666666665,-0.5872833333333335,0.5872833333333335,-0.11220460769861439,-0.2708369993712978,0.06932705403687461,0.31472040025098247,2.9735878757033882,0.12958248151271512,0.08293982256230517,0.044157102738089836,0.07176677310721323,0.5438120232825555,0.591168123294888,0.5916520796323911,-0.745,0.4370000000000001,-0.757,-0.358,0.733,-0.4370000000000001,0.358,0.4370000000000001,0.4370000000000001,0.745,0.733,0.757,-0.31695241666666674,0.31201831666666663,-0.34622793333333335,0.31695241666666674,0.31201831666666663,0.34622793333333335,-0.1784055555555557,Lying
3,-0.3229333333333333,0.3478,0.5511833333333332,0.5511833333333332,-0.7141666666666667,0.7141666666666667,0.1826632383771324,-0.119349108382294,0.3025481480178126,-0.6769363486100275,-0.7109234204931218,-1.063345468704321,0.24945346036663613,0.059842429670668364,0.12591348440717362,0.40806000375761736,0.5544223871141328,0.725181517506709,-0.88,0.4370000000000001,-0.912,0.22,0.677,-0.428,0.003,0.4370000000000001,0.428,0.88,0.677,0.912,-0.18471131666666668,0.20373171666666667,-0.39039489999999993,0.18471131666666668,0.20373171666666667,0.39039489999999993,-0.16197222222222227,Lying
4,-0.30186666666666667,0.33243333333333336,0.5222666666666667,0.5222666666666667,-0.7479166666666667,0.7479166666666667,0.40357295444796293,2.191272696075444,-0.1713697414186379,-1.0013432364800101,9.883365146795732,-0.5189136433882537,0.2478234228011729,0.061723271318216956,0.08144697491142457,0.39056360984266486,0.5259013532339818,0.7523383215017031,-0.7859999999999999,0.399,-0.912,0.138,0.8420000000000001,-0.537,0.006,0.399,0.537,0.7859999999999999,0.8420000000000001,0.912,-0.16076783333333333,0.2079387166666667,-0.38901926666666675,0.16076783333333333,0.2079387166666667,0.38901926666666675,-0.17583888888888888,Lying
5,-0.43641666666666673,0.49175,0.4847666666666667,0.4847666666666667,-0.8278833333333332,0.8278833333333332,1.4592633483330248,1.2182774649112647,-1.4549184312774512,3.0285858605867766,6.14387906505679,2.3679915202961572,0.2906289898172965,0.15792924224333998,0.37684683412347897,0.5243326393299074,0.5098434727116418,0.9096176944189246,-1.038,0.067,-2.217,0.5479999999999999,1.176,-0.135,0.006,0.067,0.135,1.038,1.176,2.217,-0.20760955000000003,0.30503595,-0.4221885833333333,0.20760955000000003,0.30503595,0.4221885833333333,-0.2598444444444444,Lying
6,-0.4860833333333334,0.5067166666666666,0.4960666666666666,0.4960666666666666,-0.7022666666666667,0.7188,0.9543950673503524,0.14380336016693868,0.10690232638189649,10.470131461122243,10.541790406058748,9.369365329458656,0.2204152362902549,0.0796414604475723,0.2571034076441272,0.5337226651860808,0.5024190482057781,0.7478506758259522,-1.381,0.173,-1.519,0.531,0.865,0.496,0.085,0.173,0.46,1.381,0.865,1.519,-0.23818960000000003,0.3430104666666667,-0.3457010833333333,0.23818960000000003,0.3430104666666667,0.3457010833333333,-0.2307611111111112,Lying
7,-0.5173000000000001,0.5173000000000001,0.4956333333333332,0.4956333333333332,-0.6798666666666667,0.6798666666666667,0.19673027953000952,0.006335676829922856,0.48492206927640097,-0.6329409271224953,-0.5293887600395619,0.3603636474003471,0.006132699242584792,0.005910348739475724,0.009478865379827325,0.5173363509362163,0.4956685720653805,0.6799327417718118,-0.528,0.484,-0.701,-0.507,0.507,-0.6509999999999999,0.507,0.484,0.6509999999999999,0.528,0.507,0.701,-0.256415,0.35164655,-0.3369237666666667,0.256415,0.35164655,0.3369237666666667,-0.23384444444444452,Lying
8,-0.5169499999999999,0.5169499999999999,0.49503333333333327,0.49503333333333327,-0.6806833333333333,0.6806833333333333,0.28260357061300323,-0.11295540124099912,0.11170632171163752,-0.6205672945033651,-0.4419634914013435,-0.694929747035308,0.006492110596716608,0.0057299408567822304,0.008666971148497547,0.5169907639407111,0.4950664938504052,0.6807385082883637,-0.528,0.484,-0.695,-0.504,0.507,-0.66,0.504,0.484,0.66,0.528,0.507,0.695,-0.25593435000000003,0.3518313500000001,-0.33691961666666664,0.25593435000000003,0.3518313500000001,0.33691961666666664,-0.23419999999999996,Lying
9,-0.51615,0.51615,0.49283333333333335,0.49283333333333335,-0.6828000000000001,0.6828000000000001,-0.05984840024979361,0.8413177195941186,0.5686866266529301,-0.17048651111948887,2.426375258919835,-0.1579107076209998,0.0061585306689177135,0.009167272707238999,0.009760122950045266,0.5161867394654769,0.49291858692215423,0.6828697533204997,-0.531,0.469,-0.7040000000000001,-0.504,0.528,-0.657,0.504,0.469,0.657,0.531,0.528,0.7040000000000001,-0.25439115,0.3524037000000001,-0.3364398333333334,0.25439115,0.3524037000000001,0.3364398333333334,-0.23537222222222223,Lying
