,meanX,abs(meanX),meanY,abs(meanY),meanZ,abs(meanZ),skewX,skewY,skewZ,kurtosisX,kurtosisY,kurtosisZ,stdX,stdY,stdZ,rmsX,rmsY,rmsZ,minX,minY,minZ,maxX,maxY,maxZ,absMinX,absMinY,absMinZ,absMaxX,absMaxY,absMaxZ,meanXY,meanXZ,meanYZ,absMeanXY,absMeanXZ,absMeanYZ,overallMeanAcceleration,target
0,-0.5236166666666667,0.5236166666666667,0.7851499999999998,0.7851499999999998,-0.2964666666666666,0.2964666666666666,0.6967990260379061,-1.1917944073085986,-1.0482235079439588,-0.8869759991252311,1.987369246562963,0.3866933004100912,0.07471124227465517,0.07807023013500942,0.1307127214755915,0.5289198269429246,0.7890218522533664,0.3240035493632747,-0.628,0.537,-0.645,-0.361,0.933,-0.123,0.361,0.537,0.123,0.628,0.933,0.645,-0.41240798333333334,0.1489706,-0.22461690000000004,0.41240798333333334,0.1489706,0.22461690000000004,-0.011644444444444513,Lying
1,-0.4893499999999999,0.4893499999999999,0.7129333333333334,0.7129333333333334,-0.49906666666666666,0.49906666666666666,-0.9264119260302003,-0.10411239963329472,1.1648602101249599,0.6708570303659864,0.2862793220207345,0.77269347346774,0.04673429326165816,0.04981126601705905,0.04831696274486723,0.4915765623650772,0.71467132305697,0.5014001063688226,-0.6509999999999999,0.5539999999999999,-0.569,-0.416,0.8059999999999999,-0.3720000000000001,0.416,0.5539999999999999,0.3720000000000001,0.6509999999999999,0.8059999999999999,0.569,-0.3487716,0.24320906666666667,-0.354149,0.3487716,0.24320906666666667,0.354149,-0.09182777777777772,Lying
2,-0.4647166666666667,0.4647166666666667,0.6123999999999999,0.6123999999999999,-0.6084333333333334,0.6084333333333334,0.3751382323483272,0.5899836993111661,0.4312794721774191,0.1510977849301418,-0.6675480573527146,-0.7752249802156466,0.05019564777503678,0.10276237962730653,0.10266732142648353,0.4674197079000128,0.620962049296627,0.6170346019470869,-0.5479999999999999,0.463,-0.76,-0.326,0.871,-0.3720000000000001,0.326,0.463,0.3720000000000001,0.5479999999999999,0.871,0.76,-0.28539586666666666,0.28061395000000006,-0.3638288833333334,0.28539586666666666,0.28061395000000006,0.3638288833333334,-0.15358333333333338,Lying
3,-0.3728666666666667,0.3728666666666667,0.4518333333333333,0.4518333333333333,-0.7804333333333333,0.7804333333333333,0.49851094439191046,-0.13619119825533504,0.00010109116196390248,-1.1175196318082188,-0.9728928792105642,-0.9750026626695214,0.08778581257178684,0.09184863756323347,0.07672230589745216,0.3830612222608809,0.4610743251725619,0.7841954475766868,-0.493,0.255,-0.941,-0.202,0.607,-0.6509999999999999,0.202,0.255,0.6509999999999999,0.493,0.607,0.941,-0.1706410166666667,0.28624491666666674,-0.34744610000000004,0.1706410166666667,0.28624491666666674,0.34744610000000004,-0.23382222222222224,Lying
4,-0.36606666666666676,0.36606666666666676,0.21996666666666667,0.21996666666666667,-0.8695000000000002,0.8695000000000002,1.4603283804418266,-0.1277040601902249,-3.668842816981954,1.8967505192702196,-1.2736825613477634,18.35594422166056,0.06652464873179632,0.041313826041922366,0.02569662753488609,0.3720622707737689,0.22381279379576735,0.8698796276880306,-0.446,0.14400000000000002,-1.021,-0.158,0.29600000000000004,-0.83,0.158,0.14400000000000002,0.83,0.446,0.29600000000000004,1.021,-0.07976635000000003,0.31732131666666663,-0.19127893333333335,0.07976635000000003,0.31732131666666663,0.19127893333333335,-0.3385333333333334,Lying
5,-0.4305000000000001,0.4305000000000001,0.18725,0.18725,-0.8550833333333334,0.8550833333333334,0.28376537656733275,1.4167280879351878,-0.13059563096767984,-0.25133552444122165,1.1557579670676494,-0.6708359679415903,0.014520674915443847,0.01395304626237583,0.006636494221767663,0.43074482005010806,0.18776914016951776,0.8551090866082526,-0.463,0.16699999999999998,-0.868,-0.396,0.226,-0.8420000000000001,0.396,0.16699999999999998,0.8420000000000001,0.463,0.226,0.868,-0.08066536666666664,0.3680381166666667,-0.16008666666666668,0.08066536666666664,0.3680381166666667,0.16008666666666668,-0.3661111111111112,Lying
6,-0.4119333333333333,0.4119333333333333,0.2069,0.2069,-0.8547333333333333,0.8547333333333333,0.19706263027592322,0.8996900712572012,0.15913625408244772,0.049564478988067595,-0.3336165081204441,-1.2999604901177544,0.038134353133216885,0.06927907331943753,0.027642278407460474,0.4136946941888425,0.2181907422417367,0.855180195436416,-0.499,0.109,-0.9,-0.328,0.364,-0.809,0.328,0.109,0.809,0.499,0.364,0.9,-0.08662894999999998,0.35124575,-0.1757124,0.08662894999999998,0.35124575,0.1757124,-0.3532555555555556,Lying
7,-0.35583333333333333,0.35583333333333333,0.18325,0.18325,-0.8826166666666668,0.8826166666666668,-0.41747684514017475,0.6389894184169236,0.1755882277026544,-0.8196154215690559,-1.0781093229107752,-0.7383455583919152,0.04331364937548235,0.0760209675023937,0.02810877186138798,0.35845980713789005,0.19839291822038407,0.8830641445180148,-0.455,0.097,-0.927,-0.299,0.326,-0.815,0.299,0.097,0.815,0.455,0.326,0.927,-0.06640166666666666,0.313053,-0.1603103166666667,0.06640166666666666,0.313053,0.1603103166666667,-0.3517333333333334,Lying
8,-0.17765,0.17765,0.18754999999999997,0.18754999999999997,-0.9312333333333334,0.9312333333333334,-0.23583307229546627,0.6518657180704825,1.2930322291609175,-1.065995951773988,-0.2864131680076527,2.9333554202757233,0.0887069754867113,0.07091201708220313,0.029051314753189537,0.1985659839952453,0.20050814613542928,0.9316863742697968,-0.343,0.062,-0.988,-0.021,0.3670000000000001,-0.812,0.021,0.062,0.812,0.343,0.3670000000000001,0.988,-0.038229650000000004,0.1634004833333333,-0.1731744,0.038229650000000004,0.1634004833333333,0.1731744,-0.3071111111111111,Lying
9,-0.16226666666666667,0.16226666666666667,0.05268333333333334,0.05671666666666667,-0.9514833333333336,0.9514833333333336,0.40096865595131925,-0.5384071824243057,-0.3282547053522409,4.207158249573172,3.149235936496579,6.359346624003859,0.02072909924612151,0.0398306798279361,0.01074320198492464,0.16358534979229242,0.06604556507947122,0.9515439821679289,-0.223,-0.109,-0.997,-0.076,0.14400000000000002,-0.915,0.076,0.012,0.915,0.223,0.14400000000000002,0.997,-0.008385883333333333,0.1544869666666667,-0.04998008333333334,0.008385883333333333,0.1544869666666667,0.04998008333333334,-0.35368888888888894,Lying
