,meanX,abs(meanX),meanY,abs(meanY),meanZ,abs(meanZ),skewX,skewY,skewZ,kurtosisX,kurtosisY,kurtosisZ,stdX,stdY,stdZ,rmsX,rmsY,rmsZ,minX,minY,minZ,maxX,maxY,maxZ,absMinX,absMinY,absMinZ,absMaxX,absMaxY,absMaxZ,meanXY,meanXZ,meanYZ,absMeanXY,absMeanXZ,absMeanYZ,overallMeanAcceleration,target
0,-0.4428500000000002,0.4428500000000002,0.8143833333333332,0.8143833333333332,-0.38695000000000007,0.38695000000000007,0.4583099599540002,-0.7653819845950018,-0.5075889613915967,-0.38786691533935924,-0.022721115746216825,-0.26895427351863077,0.004292726406376248,0.004626343648666335,0.006111260099193952,0.4428708050887979,0.8143964738790724,0.38699825581002295,-0.452,0.8009999999999999,-0.405,-0.431,0.821,-0.378,0.431,0.8009999999999999,0.378,0.452,0.821,0.405,-0.36064591666666673,0.1713665,-0.31510754999999996,0.36064591666666673,0.1713665,0.31510754999999996,-0.005138888888889008,Lying
1,-0.44793333333333346,0.44793333333333346,0.8076499999999999,0.8076499999999999,-0.39685,0.39685,0.3886442039930308,0.44281174634575515,0.439380556862747,0.5590389134702822,-0.6737635845643206,-1.1484091535602954,0.0043622114676949,0.0063661212680878,0.009504078072069903,0.4479545735897782,0.8076750893769103,0.3969637892805842,-0.46,0.795,-0.411,-0.4370000000000001,0.821,-0.378,0.4370000000000001,0.795,0.378,0.46,0.821,0.411,-0.3617597166666666,0.1777824,-0.32046345000000004,0.3617597166666666,0.1777824,0.32046345000000004,-0.012377777777777857,Lying
2,-0.4424500000000002,0.4424500000000002,0.8138,0.8138,-0.38685,0.38685,-0.3919419589017375,-0.30423122340706105,-0.1625300908109676,-0.49788107877520194,-1.3732831853593532,-1.671754632372769,0.0042950552965008324,0.006508456038109182,0.008923424230641517,0.442470846497258,0.8138260256344718,0.3869529041110817,-0.455,0.8009999999999999,-0.399,-0.434,0.8240000000000001,-0.375,0.434,0.8009999999999999,0.375,0.455,0.8240000000000001,0.399,-0.36005669999999995,0.17117505,-0.31476685000000004,0.36005669999999995,0.17117505,0.31476685000000004,-0.0051666666666667456,Lying
3,-0.44170000000000015,0.44170000000000015,0.8166833333333332,0.8166833333333332,-0.38215000000000005,0.38215000000000005,0.16563658013153784,-0.7100433584029293,-0.5217515687155607,-0.916549380058143,-0.5292445041528131,-0.530077604127853,0.004879549159502329,0.005903365330235131,0.00681377281687613,0.44172695186053573,0.8167046691838286,0.38221074029911817,-0.449,0.8009999999999999,-0.396,-0.431,0.8240000000000001,-0.37,0.431,0.8009999999999999,0.37,0.449,0.8240000000000001,0.396,-0.36071321666666667,0.1688082,-0.3120637,0.36071321666666667,0.1688082,0.3120637,-0.002388888888888996,Lying
4,-0.4374500000000001,0.4374500000000001,0.8102499999999998,0.8102499999999998,-0.3992833333333334,0.3992833333333334,0.16763426197860531,0.5880518480751042,0.37627922975968786,0.5187682500930784,1.3826911255739107,-0.53316610819346,0.007933946054769977,0.00810478253872365,0.007939545886818007,0.43752194230689734,0.8102905343146987,0.39936226244684997,-0.455,0.792,-0.413,-0.416,0.836,-0.381,0.416,0.792,0.381,0.455,0.836,0.413,-0.3544087000000001,0.17467456666666667,-0.32348460000000007,0.3544087000000001,0.17467456666666667,0.32348460000000007,-0.008827777777777898,Lying
5,-0.4389500000000002,0.4389500000000002,0.8119499999999998,0.8119499999999998,-0.39455,0.39455,-0.22711848009610006,0.13675401986587718,0.04748675744502745,0.2344836001063868,-0.7684145255418477,-0.9394127809863857,0.004706113045816035,0.004954543369474105,0.0028718460961548783,0.43897522709146136,0.8119651162457657,0.3945604516420773,-0.449,0.8009999999999999,-0.399,-0.425,0.8240000000000001,-0.39,0.425,0.8009999999999999,0.39,0.449,0.8240000000000001,0.399,-0.35639385000000007,0.17318815,-0.32034955000000004,0.35639385000000007,0.17318815,0.32034955000000004,-0.007183333333333449,Lying
6,-0.44000000000000017,0.44000000000000017,0.8137666666666665,0.8137666666666665,-0.3913500000000001,0.3913500000000001,-0.684836295266736,-0.6215487786396495,-0.389022265721526,-0.13388429752071662,-0.7752523626370857,-0.9338877717391378,0.004062019202317959,0.00589453607636389,0.00820533363124255,0.44001874960051424,0.8137880149850656,0.3914360100961586,-0.452,0.8009999999999999,-0.408,-0.434,0.8240000000000001,-0.378,0.434,0.8009999999999999,0.378,0.452,0.8240000000000001,0.408,-0.35804918333333335,0.17220645000000004,-0.31842665000000003,0.35804918333333335,0.17220645000000004,0.31842665000000003,-0.005861111111111243,Lying
7,-0.44075000000000014,0.44075000000000014,0.8144166666666663,0.8144166666666663,-0.38880000000000003,0.38880000000000003,-0.6384816879402105,-0.2870801382735381,-0.07455890105362278,-0.035723075473006016,-1.064355872311044,-0.9524797063135346,0.004048147724577227,0.005067187473232923,0.006757218362610467,0.44076859007873964,0.8144324301827213,0.3888587147023967,-0.452,0.804,-0.405,-0.431,0.8240000000000001,-0.375,0.431,0.804,0.375,0.452,0.8240000000000001,0.405,-0.3589446833333333,0.17137380000000002,-0.3166203000000001,0.3589446833333333,0.17137380000000002,0.3166203000000001,-0.005044444444444611,Lying
8,-0.4421000000000001,0.4421000000000001,0.8111333333333332,0.8111333333333332,-0.39265,0.39265,0.09264240924715267,0.1887373133966746,0.054133276509839554,-1.245167198831697,-1.4293949617882873,-0.8891490151953114,0.004253234063627329,0.005681744645988766,0.008290205063808738,0.4421204586987579,0.811153232544053,0.3927375077580444,-0.449,0.8009999999999999,-0.408,-0.434,0.821,-0.378,0.434,0.8009999999999999,0.378,0.449,0.821,0.408,-0.3585907666666666,0.17360525,-0.31845360000000006,0.3585907666666666,0.17360525,0.31845360000000006,-0.007872222222222317,Lying
9,-0.4398000000000002,0.4398000000000002,0.8032833333333333,0.8032833333333333,-0.4023500000000001,0.4023500000000001,-1.064859778175937,0.5715786605330755,0.7610822010395965,-0.5377959797450385,-1.3208287666866125,-0.982886399706667,0.004093897898091702,0.009700672943438246,0.010734407296166829,0.43981905370277,0.8033419052101456,0.40249316764387433,-0.449,0.795,-0.411,-0.4370000000000001,0.821,-0.381,0.4370000000000001,0.795,0.381,0.449,0.821,0.411,-0.3532999666666668,0.17693755000000005,-0.32310084999999994,0.3532999666666668,0.17693755000000005,0.32310084999999994,-0.012955555555555645,Lying
