,meanX,abs(meanX),meanY,abs(meanY),meanZ,abs(meanZ),skewX,skewY,skewZ,kurtosisX,kurtosisY,kurtosisZ,stdX,stdY,stdZ,rmsX,rmsY,rmsZ,minX,minY,minZ,maxX,maxY,maxZ,absMinX,absMinY,absMinZ,absMaxX,absMaxY,absMaxZ,meanXY,meanXZ,meanYZ,absMeanXY,absMeanXZ,absMeanYZ,overallMeanAcceleration,target
0,-0.9595666666666667,0.9595666666666667,0.16173333333333334,0.19053333333333336,-0.22078333333333333,0.22078333333333333,1.530065256738931,1.637289317553343,-2.090178846962123,3.788155294818262,2.3907262080167824,4.557064280906472,0.09426617750933906,0.23599201022256855,0.17533254990319266,0.9641858223392418,0.2860942152508505,0.2819340052801955,-1.205,-0.202,-0.8909999999999999,-0.589,0.924,-0.035,0.589,0.003,0.035,1.205,0.924,0.8909999999999999,-0.15571554999999998,0.2085553,-0.06447665000000001,0.15571554999999998,0.2085553,0.06447665000000001,-0.3395388888888889,Lying
1,-0.9499,0.9499,0.31121666666666675,0.3137500000000001,-0.08273333333333333,0.16603333333333334,-1.01124341706044,0.3869427457218805,0.16888194699446796,4.971154251753853,-0.08680124596059002,-0.6257993081692779,0.14499801148061764,0.14477362693376014,0.1783615117924517,0.9609029260717927,0.34324221282742406,0.1966154453071613,-1.581,-0.076,-0.484,-0.569,0.648,0.261,0.569,0.076,0.006,1.581,0.648,0.484,-0.29204541666666667,0.08555431666666664,-0.023376816666666668,0.29204541666666667,0.08555431666666664,0.023376816666666668,-0.2404722222222222,Lying
2,-0.3104333333333333,0.3104333333333333,0.7693166666666666,0.7693166666666666,-0.5524000000000001,0.5524000000000001,-0.978760136913466,-2.1455631883250046,-3.5687692272020572,4.189590388694305,11.024617092499518,20.43300284422215,0.004684608367361736,0.004569798196370994,0.00799207941235155,0.31046867796929206,0.769330239017463,0.5524578113605901,-0.331,0.745,-0.601,-0.302,0.777,-0.534,0.302,0.745,0.534,0.331,0.777,0.601,-0.2388119166666667,0.17150833333333332,-0.4249468166666667,0.2388119166666667,0.17150833333333332,0.4249468166666667,-0.03117222222222225,Lying
3,-0.30945,0.30945,0.7756000000000002,0.7756000000000002,-0.5461666666666667,0.5461666666666667,0.28294350730762374,-0.16166258285860777,1.0409240739120331,-1.4381310950578592,0.726019490456113,2.1929348417426118,0.003694252292413178,0.003929376540877693,0.005805648590429463,0.30947205043428394,0.7756099535204535,0.546197522269493,-0.314,0.768,-0.56,-0.302,0.7859999999999999,-0.525,0.302,0.768,0.525,0.314,0.7859999999999999,0.56,-0.24000935000000004,0.16901648333333336,-0.42359450000000004,0.24000935000000004,0.16901648333333336,0.42359450000000004,-0.02667222222222217,Lying
4,-0.3116,0.3116,0.7713000000000001,0.7713000000000001,-0.5500000000000002,0.5500000000000002,1.3129759037795357,0.061736851965232716,-0.9587436333166838,1.8282828282828039,-1.296598698568563,0.9079661658879377,0.0024372115213907902,0.004050925820105822,0.004219004621945824,0.31160953130480457,0.7713106378107332,0.5500161815801423,-0.314,0.765,-0.563,-0.305,0.78,-0.5429999999999999,0.305,0.765,0.5429999999999999,0.314,0.78,0.563,-0.24033390000000002,0.171384,-0.42420825000000006,0.24033390000000002,0.171384,0.42420825000000006,-0.030100000000000016,Lying
5,-0.3103,0.3103,0.7813,0.7813,-0.5384166666666665,0.5384166666666665,0.7178983321506551,0.1730130045094366,0.16259201865873224,-0.7248555640163832,-1.2825736527076312,-1.3188312267936224,0.003163858403911278,0.0071909665553387125,0.009299268191040008,0.310316129132857,0.781333091581305,0.5384969668747758,-0.314,0.768,-0.557,-0.305,0.795,-0.519,0.305,0.768,0.519,0.314,0.795,0.557,-0.2424308,0.16707973333333337,-0.42060255,0.2424308,0.16707973333333337,0.42060255,-0.02247222222222219,Lying
6,-0.3098,0.3098,0.7776500000000001,0.7776500000000001,-0.54335,0.54335,0.7131197232043281,0.4136046141817162,0.6880280598239579,-0.6983687288396228,-0.49172732750968384,-0.15337617342891052,0.003203123475609396,0.006973342096871475,0.007715406664590004,0.30981655862784346,0.7776812650437195,0.5434047754666865,-0.314,0.768,-0.557,-0.302,0.795,-0.525,0.302,0.768,0.525,0.314,0.795,0.557,-0.24090910000000001,0.16833939999999997,-0.42249285,0.24090910000000001,0.16833939999999997,0.42249285,-0.025166666666666653,Lying
7,-0.31099999999999994,0.31099999999999994,0.7714500000000001,0.7714500000000001,-0.5494666666666668,0.5494666666666668,0.828826267612646,0.2735472915455177,-1.069337947410745,-0.24913494809694203,-1.3051893190394717,1.8165297858603449,0.003193743884534265,0.003499642838919426,0.0031804961178337793,0.31101639828150535,0.7714579379331059,0.5494758714751116,-0.317,0.768,-0.56,-0.305,0.78,-0.5429999999999999,0.305,0.768,0.5429999999999999,0.317,0.78,0.56,-0.23992125000000003,0.1708852333333333,-0.42388305,0.23992125000000003,0.1708852333333333,0.42388305,-0.02967222222222221,Lying
8,-0.30844999999999995,0.30844999999999995,0.7733000000000001,0.7733000000000001,-0.54925,0.54925,-0.46167035019406444,-1.4447375021110438,-2.102831852208662,-1.172874182724772,1.3161814355027062,4.864111518760238,0.0037878093933037373,0.002347338918861103,0.002699536997338654,0.3084732565393635,0.7733035626453558,0.5492566340063632,-0.317,0.768,-0.56,-0.305,0.777,-0.545,0.305,0.768,0.545,0.317,0.777,0.56,-0.23852169999999998,0.16942025,-0.4247327499999999,0.23852169999999998,0.16942025,0.4247327499999999,-0.028133333333333288,Lying
9,-0.30499999999999994,0.30499999999999994,0.7740000000000001,0.7740000000000001,-0.5479999999999999,0.5479999999999999,-1.0,-1.0,0.0,-2.0,-2.0,-3.0,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.305,0.7739999999999999,0.5479999999999999,-0.305,0.774,-0.5479999999999999,-0.305,0.774,-0.5479999999999999,0.305,0.774,0.5479999999999999,0.305,0.774,0.5479999999999999,-0.23606999999999997,0.16713999999999998,-0.4241519999999999,0.23606999999999997,0.16713999999999998,0.4241519999999999,-0.026333333333333247,Lying
