,meanX,abs(meanX),meanY,abs(meanY),meanZ,abs(meanZ),skewX,skewY,skewZ,kurtosisX,kurtosisY,kurtosisZ,stdX,stdY,stdZ,rmsX,rmsY,rmsZ,minX,minY,minZ,maxX,maxY,maxZ,absMinX,absMinY,absMinZ,absMaxX,absMaxY,absMaxZ,meanXY,meanXZ,meanYZ,absMeanXY,absMeanXZ,absMeanYZ,overallMeanAcceleration,target
0,-0.1208,0.12266666666666667,-0.9228166666666666,0.9228166666666666,-0.37818333333333337,0.37818333333333337,1.6273717126397071,-1.3600648033825757,1.1635093984420877,4.392120023270628,3.8316457889733027,0.9770417824988358,0.0414916859141684,0.06718593396107715,0.06997463627788444,0.12772705273355367,0.9252591799058252,0.3846025004252226,-0.223,-1.196,-0.49,0.044,-0.774,-0.17600000000000002,0.012,0.774,0.17600000000000002,0.223,1.196,0.49,0.11082103333333332,0.04652303333333333,0.34632691666666665,0.11082103333333332,0.04652303333333333,0.34632691666666665,-0.4739333333333333,Lying
1,-0.12878333333333336,0.12878333333333336,-0.8749833333333334,0.8749833333333334,-0.4643333333333334,0.4643333333333334,0.43546519873310685,-0.8309232267473118,1.4638586378704799,1.0205195133919638,1.5063480412700505,1.893607958541538,0.021793035329868322,0.03772244763473807,0.048984237827647735,0.13061425394394494,0.8757961045053048,0.4669099484911411,-0.179,-0.991,-0.531,-0.059,-0.78,-0.293,0.059,0.78,0.293,0.179,0.991,0.531,0.11278036666666667,0.0595087,0.4050685833333333,0.11278036666666667,0.0595087,0.4050685833333333,-0.4893666666666667,Lying
2,-0.1941,0.3063666666666666,-0.8326833333333334,0.8553833333333335,-0.5434000000000001,0.7393000000000001,-0.06816345318418317,1.3896878431649478,-0.25949379090121694,0.9683315287120027,3.9375126657912576,0.2024504954550621,0.3416178517973946,0.33040008533426396,0.7601774617372797,0.3929091073857498,0.8958380154916402,0.9344267404849528,-1.114,-1.639,-2.352,0.718,0.355,1.202,0.041,0.196,0.032,1.114,1.639,2.352,0.16246424999999995,0.30208485000000007,0.39753878333333337,0.16246424999999995,0.30208485000000007,0.39753878333333337,-0.5233944444444445,Lying
3,-0.10986666666666664,0.10986666666666664,-0.8829,0.8829,-0.45453333333333334,0.45453333333333334,-0.23804978039139085,-0.7054398403538561,0.630782885607908,-1.128585787841704,1.0544817976548613,0.49315326049810926,0.019620963845393077,0.008624963768039836,0.011262721202661849,0.1116049580738538,0.8829421272087996,0.45467284942032776,-0.147,-0.912,-0.475,-0.076,-0.865,-0.419,0.076,0.865,0.419,0.147,0.912,0.475,0.09691011666666664,0.05010595,0.4012419166666667,0.09691011666666664,0.05010595,0.4012419166666667,-0.4824333333333333,Lying
4,-0.10318333333333332,0.10318333333333332,-0.8891833333333333,0.8891833333333333,-0.4440833333333334,0.4440833333333334,0.05383160513948234,-0.4585656356413762,0.05345776491763207,-0.3922813087385828,1.4462745164203028,1.791476862938353,0.014767635408404268,0.010619936702050331,0.013939502222899568,0.10423475108299214,0.8892467505329066,0.4443020556633367,-0.141,-0.924,-0.481,-0.073,-0.862,-0.399,0.073,0.862,0.399,0.141,0.924,0.481,0.09173328333333333,0.045947033333333324,0.3948011666666667,0.09173328333333333,0.045947033333333324,0.3948011666666667,-0.47881666666666667,Lying
5,-0.11206666666666666,0.11206666666666666,-0.8850500000000001,0.8850500000000001,-0.4520833333333334,0.4520833333333334,-0.5493500866553332,0.30457962154697493,-1.1876055158841818,-0.65952730170459,1.450201137879886,3.6679354438161322,0.004881484291574531,0.0059369605018056,0.0076947853915637,0.11217293196964527,0.8850699124927928,0.45214881399822343,-0.123,-0.903,-0.481,-0.106,-0.865,-0.434,0.106,0.865,0.434,0.123,0.903,0.481,0.09918431666666665,0.050684799999999995,0.40010570000000006,0.09918431666666665,0.050684799999999995,0.40010570000000006,-0.48306666666666676,Lying
6,-0.11729999999999999,0.11729999999999999,-0.8817500000000001,0.8817500000000001,-0.4549000000000001,0.4549000000000001,-0.7080116335089707,-0.23577307883442877,-0.029872741175878518,-0.3937350953633376,1.0454734930745229,0.24554298623687298,0.010854031509075327,0.013125833306879981,0.01454957044039445,0.11780110356019591,0.8818476909308093,0.4551326180356666,-0.147,-0.921,-0.49,-0.103,-0.85,-0.422,0.103,0.85,0.422,0.147,0.921,0.49,0.1034099,0.053408433333333324,0.4009554666666666,0.1034099,0.053408433333333324,0.4009554666666666,-0.4846500000000001,Lying
7,-0.12416666666666666,0.12416666666666666,-0.85655,0.85655,-0.4957333333333334,0.4957333333333334,-1.1652679745281977,-0.48849993883665843,-0.12158482829913439,5.898731401435819,1.3610476251704364,2.807799479364049,0.026582053260716252,0.015956633939107175,0.030744574950532143,0.12698018218079019,0.8566986148387696,0.4966857826298903,-0.246,-0.906,-0.607,-0.059,-0.818,-0.411,0.059,0.818,0.411,0.246,0.906,0.607,0.10624706666666664,0.06218473333333333,0.42434763333333336,0.10624706666666664,0.06218473333333333,0.42434763333333336,-0.49215000000000003,Lying
8,-0.10046666666666668,0.10046666666666668,-0.8650333333333334,0.8650333333333334,-0.4861500000000001,0.4861500000000001,-0.1894250881580777,0.15429306697758619,-0.07787565843532876,-1.4001383031446306,-1.3176954206280567,-1.3143478406548978,0.019629456323483733,0.010364951626622421,0.01467063393313323,0.10236633561218583,0.8650954282621081,0.4863713087755075,-0.135,-0.883,-0.513,-0.073,-0.848,-0.457,0.073,0.848,0.457,0.135,0.883,0.513,0.08674391666666667,0.049118916666666665,0.42040985000000003,0.08674391666666667,0.049118916666666665,0.42040985000000003,-0.48388333333333344,Lying
9,-0.09814999999999997,0.09814999999999997,-0.8676000000000001,0.8676000000000001,-0.48255000000000003,0.48255000000000003,-0.18417526910539708,-0.2695022041258275,0.16717345821127674,-1.1399881137191157,0.6090536777834066,0.2810375992872056,0.004932291556670184,0.004758150901348147,0.00463114456695103,0.09827385206655939,0.867613047389215,0.4825722225739894,-0.109,-0.877,-0.496,-0.091,-0.853,-0.472,0.091,0.853,0.472,0.109,0.877,0.496,0.08515075,0.04737084999999999,0.41865005,0.08515075,0.04737084999999999,0.41865005,-0.48276666666666673,Lying
