,Lying,Sitting,StairClimbing,Standing,Walking,Wheeling
Lying,95.50398839738942,0.33333333333333337,3.004291845493562,4.943820224719101,0.0,1.2392755004766445
Sitting,1.5953589557650472,74.11111111111111,0.2145922746781116,6.217228464419476,0.1885014137606032,19.494756911344137
StairClimbing,0.145032632342277,0.4444444444444444,72.74678111587983,3.5205992509363293,14.467483506126296,0.047664442326024785
Standing,2.6831036983321246,7.444444444444444,4.721030042918455,80.2247191011236,3.2045240339302548,0.19065776930409914
Walking,0.0,0.6666666666666667,18.669527896995707,3.5205992509363293,81.9038642789821,0.047664442326024785
Wheeling,0.0725163161711385,17.0,0.6437768240343348,1.5730337078651686,0.23562676720075398,78.97998093422306
