,Lying,Sitting,StairClimbing,Standing,Walking,Wheeling
Lying,92.3562412342216,0.21037868162692847,0.9817671809256662,4.628330995792426,0.0,1.8232819074333801
Sitting,1.854974704890388,56.23946037099494,0.08431703204047217,6.99831365935919,0.33726812816188867,34.48566610455312
StairClimbing,0.2857142857142857,0.5714285714285714,48.42857142857142,6.714285714285714,43.857142857142854,0.14285714285714285
Standing,2.9156816390858946,5.279747832939322,1.7336485421591805,84.39716312056737,5.358550039401103,0.31520882584712373
Walking,0.0,0.31931878658861096,4.630122405534859,2.5013304949441193,92.49600851516763,0.05321979776476849
Wheeling,0.05434782608695652,8.315217391304348,0.16304347826086957,1.141304347826087,0.2717391304347826,90.05434782608695
